regulator,target,mean_predicted_delta_log_expression,mean_predicted_baseline_log_expression,n_da_fap_cells,effect_type
PPARG,ABI3BP,0.00019549479134330232,1.3270707183259902,3511,grn_regression_prediction
PPARG,ABL2,-5.049969031179453e-05,0.7871895942696501,3511,grn_regression_prediction
PPARG,ACTA2,-0.0002738012432074788,0.3469903672120604,3511,grn_regression_prediction
PPARG,ADAMTS4,-0.0010558364783759607,0.38501361144338125,3511,grn_regression_prediction
PPARG,ASPN,0.004506167753107648,0.787387464696282,3511,grn_regression_prediction
PPARG,B2M,3.337894346130139e-05,3.7486179444151326,3511,grn_regression_prediction
PPARG,BHLHE40,6.0081412157615406e-05,0.6803289454569699,3511,grn_regression_prediction
PPARG,CCDC80,0.0008643602768461031,2.389059139752932,3511,grn_regression_prediction
PPARG,CCL2,-0.0001720447214503975,1.3309328949259225,3511,grn_regression_prediction
PPARG,CD36,-0.0002536339292295084,0.06417911862972783,3511,grn_regression_prediction
PPARG,CEBPA,-0.005313239260626192,0.07747167955619647,3511,grn_regression_prediction
PPARG,CILP,0.0008776505605843254,1.7232247589825997,3511,grn_regression_prediction
PPARG,COL14A1,0.00035095586178712784,1.1718055545562678,3511,grn_regression_prediction
PPARG,COL15A1,-0.0012701679627664922,1.2728203241225007,3511,grn_regression_prediction
PPARG,COL1A1,0.0003398249183597523,2.0308785534719687,3511,grn_regression_prediction
PPARG,COL1A2,0.00023851988043703404,3.068407324393806,3511,grn_regression_prediction
PPARG,COL3A1,0.0007916752085061955,2.260080187370382,3511,grn_regression_prediction
PPARG,COL6A1,8.880632545541275e-06,2.755118283775866,3511,grn_regression_prediction
PPARG,COL6A2,6.356857885376807e-05,3.256437370436789,3511,grn_regression_prediction
PPARG,CRABP2,-5.984366902843107e-05,0.6013065937299805,3511,grn_regression_prediction
PPARG,CRIP1,0.0037161006230577876,0.8692841204617309,3511,grn_regression_prediction
PPARG,CST3,9.460979350300777e-05,3.817588379187304,3511,grn_regression_prediction
PPARG,CTHRC1,0.001245164770919033,0.516304488449469,3511,grn_regression_prediction
PPARG,CXCL12,-0.007579270890154923,1.8913219138802022,3511,grn_regression_prediction
PPARG,CXCL14,-0.0050559968063944105,1.7503365456157385,3511,grn_regression_prediction
PPARG,CXCL2,-0.0005012197912621524,0.7765720689464484,3511,grn_regression_prediction
PPARG,DCN,0.00010627368845022626,4.657571546917606,3511,grn_regression_prediction
PPARG,DPT,4.5879002797341086e-05,2.4844708697402766,3511,grn_regression_prediction
PPARG,EIF1,3.0333697354972923e-06,3.5538847893947216,3511,grn_regression_prediction
PPARG,ELN,0.0012407662932880205,0.9280504829175651,3511,grn_regression_prediction
PPARG,EMP1,-0.0003667805572532609,1.9416528421102945,3511,grn_regression_prediction
PPARG,FABP4,-0.0005588759933327485,0.0830012620439672,3511,grn_regression_prediction
PPARG,FN1,0.0026772506470915565,2.1419637139707555,3511,grn_regression_prediction
PPARG,FOS,7.015527575280879e-05,2.595506288706375,3511,grn_regression_prediction
PPARG,FOSB,3.726573888492769e-05,1.3722394392527941,3511,grn_regression_prediction
PPARG,FOXO1,-0.004343753997345392,0.6682540583499361,3511,grn_regression_prediction
PPARG,FOXO3,-0.002968895389619897,1.2735886280940487,3511,grn_regression_prediction
PPARG,GADD45B,-8.042002397228411e-05,2.2277772305289854,3511,grn_regression_prediction
PPARG,GEM,-0.0004077650150256006,0.5990427576831885,3511,grn_regression_prediction
PPARG,GPRC5A,0.00033065259081059616,0.6280824544511414,3511,grn_regression_prediction
PPARG,GSN,4.407885583039866e-05,4.292037680014626,3511,grn_regression_prediction
PPARG,HAS1,0.0005172367627945128,0.5306449130860874,3511,grn_regression_prediction
PPARG,HIF1A,-0.0018225090230603543,0.4212594283691042,3511,grn_regression_prediction
PPARG,HSPG2,-0.00013412769664558947,1.6767568740071912,3511,grn_regression_prediction
PPARG,ICAM1,-0.00010293338836432185,0.49651674085613756,3511,grn_regression_prediction
PPARG,IER3,-7.283874446047585e-05,1.0909652062174227,3511,grn_regression_prediction
PPARG,IGF2,-4.966471993238376e-05,0.5517302824940203,3511,grn_regression_prediction
PPARG,IL6,-0.0007321290763079223,0.5333962678225675,3511,grn_regression_prediction
PPARG,IRF1,4.8846452633004556e-05,1.1391736619219361,3511,grn_regression_prediction
PPARG,JUN,-0.00026597045506695187,2.655053749494969,3511,grn_regression_prediction
PPARG,JUNB,2.7621395382487518e-05,2.642770043921625,3511,grn_regression_prediction
PPARG,JUND,-2.8920875706039615e-05,1.9798615336094656,3511,grn_regression_prediction
PPARG,KDM6B,-0.0002144355369181162,0.5774021016331217,3511,grn_regression_prediction
PPARG,KLF4,0.0003090943294867064,1.3980649142249422,3511,grn_regression_prediction
PPARG,KLF5,-0.0015194348818585034,0.1522004537194626,3511,grn_regression_prediction
PPARG,LGALS1,0.000749706332925671,3.3088697758237844,3511,grn_regression_prediction
PPARG,LMNA,0.0005262285926747472,2.266725422058164,3511,grn_regression_prediction
PPARG,LOX,0.0001748228895085943,0.4615704056274941,3511,grn_regression_prediction
PPARG,LPL,-0.0029676753176039405,0.0591481386567459,3511,grn_regression_prediction
PPARG,LUM,0.0002979405134356186,2.730449775055442,3511,grn_regression_prediction
PPARG,MGP,-7.597903288671668e-05,3.737511773450317,3511,grn_regression_prediction
PPARG,MMP14,-0.001933669512946941,0.8739159726548201,3511,grn_regression_prediction
PPARG,MMP2,-2.697191325435314e-05,2.447638707492677,3511,grn_regression_prediction
PPARG,MT-ATP6,-1.7921906695185626e-06,4.0235800904845,3511,grn_regression_prediction
PPARG,MT-CO1,-1.229522888931836e-06,3.9568799511524415,3511,grn_regression_prediction
PPARG,MT-CO2,3.8011427558491443e-06,3.98329321165335,3511,grn_regression_prediction
PPARG,MT-CYB,1.4045160849922593e-05,4.034005523220408,3511,grn_regression_prediction
PPARG,MT-ND1,1.717198406624998e-05,3.7595417072399866,3511,grn_regression_prediction
PPARG,MT-ND3,-3.613861011229769e-07,3.8442123457713024,3511,grn_regression_prediction
PPARG,MT-ND4,3.6520513445284766e-05,4.0733362118219585,3511,grn_regression_prediction
PPARG,MT2A,-0.00012333358693249083,3.0933700635215944,3511,grn_regression_prediction
PPARG,MXRA5,-0.0007820501467218857,0.32517631897068133,3511,grn_regression_prediction
PPARG,NAMPT,-0.0017063216947220197,1.100372040688185,3511,grn_regression_prediction
PPARG,NEAT1,0.00017274309213752032,3.496903088689288,3511,grn_regression_prediction
PPARG,OGN,0.00033612588653161813,1.1812035041619755,3511,grn_regression_prediction
PPARG,PLAU,-0.000259382335307922,0.8995059350935289,3511,grn_regression_prediction
PPARG,PLAUR,0.00012066265522239074,0.6361275833421668,3511,grn_regression_prediction
PPARG,POSTN,-9.732958205716642e-05,0.07725119068763647,3511,grn_regression_prediction
PPARG,PPARG,-0.07496330887079239,0.07496330887079239,3511,direct_knockdown
PPARG,PRSS23,0.0012815582009374977,0.5507501152317121,3511,grn_regression_prediction
PPARG,RGCC,-0.0002963881540754837,0.48280380665096895,3511,grn_regression_prediction
PPARG,RPL13,2.3682881351854842e-06,3.898562718306503,3511,grn_regression_prediction
PPARG,RPL21,6.455804849805121e-06,3.6437456056589372,3511,grn_regression_prediction
PPARG,RPL41,1.3663874083668499e-05,3.7727694358486814,3511,grn_regression_prediction
PPARG,RUNX1,-3.0408449337771206e-07,0.4009579294484707,3511,grn_regression_prediction
PPARG,RUNX2,-0.0003084784802117041,0.07547310391439782,3511,grn_regression_prediction
PPARG,S100A10,0.0006098781416543415,3.2864546744817242,3511,grn_regression_prediction
PPARG,S100A4,0.0009406417408910746,3.4343516825191482,3511,grn_regression_prediction
PPARG,SFRP2,-4.345191171408733e-05,1.0391034652934348,3511,grn_regression_prediction
PPARG,SFRP4,0.002446335210778181,1.3553016326118774,3511,grn_regression_prediction
PPARG,SMAD3,-0.00021365824716646718,0.5723380460604535,3511,grn_regression_prediction
PPARG,SOCS3,8.656132652953544e-06,1.7478125631729386,3511,grn_regression_prediction
PPARG,SPARC,0.00011624663106066843,2.0506053392896093,3511,grn_regression_prediction
PPARG,SPP1,1.8530048530752017e-07,0.004237123452887762,3511,grn_regression_prediction
PPARG,STAT3,-0.0001404381306781856,1.2415762700082627,3511,grn_regression_prediction
PPARG,TEAD1,-0.002711509450917513,0.41302701279481324,3511,grn_regression_prediction
PPARG,THBS2,-0.0001591201813669819,0.633925367723459,3511,grn_regression_prediction
PPARG,THY1,0.0006777833185297262,0.5512183416768301,3511,grn_regression_prediction
PPARG,TIMP1,0.0002606205880721118,2.6767164784340234,3511,grn_regression_prediction
PPARG,TMSB10,5.479130119979837e-06,3.4531681847617604,3511,grn_regression_prediction
PPARG,TMSB4X,6.204477327275612e-05,3.8536348371499285,3511,grn_regression_prediction
PPARG,TNC,-0.00021766507069873368,0.18763057285969734,3511,grn_regression_prediction
PPARG,TNFAIP6,-0.0002363903900791446,1.0689765964360216,3511,grn_regression_prediction
PPARG,TNFRSF12A,0.00018664661989474974,0.4029267355074711,3511,grn_regression_prediction
PPARG,TNXB,0.0012693305695787994,2.2828972803583683,3511,grn_regression_prediction
PPARG,TPM2,-0.0034077939037758264,0.5161693238132451,3511,grn_regression_prediction
PPARG,VCAM1,-0.0019352875284434274,0.22171610932544358,3511,grn_regression_prediction
PPARG,WWTR1,-0.0012926952804514663,0.528580161618155,3511,grn_regression_prediction
PPARG,YAP1,-0.00025787317697291857,0.3773965759282832,3511,grn_regression_prediction
PPARG,ZFP36,5.156361596822976e-05,2.453864426708845,3511,grn_regression_prediction
SMAD3,ABI3BP,-0.02235643378903577,1.3270707183259902,3511,grn_regression_prediction
SMAD3,ABL2,-0.02731565738181831,0.7871895942696501,3511,grn_regression_prediction
SMAD3,ACTA2,-0.024203727978793877,0.3469903672120604,3511,grn_regression_prediction
SMAD3,ADAMTS4,0.004972799000299647,0.38501361144338125,3511,grn_regression_prediction
SMAD3,ASPN,0.0026677977281238984,0.787387464696282,3511,grn_regression_prediction
SMAD3,B2M,0.007623100143710725,3.748617944415132,3511,grn_regression_prediction
SMAD3,BHLHE40,-0.014034747591791071,0.6803289454569698,3511,grn_regression_prediction
SMAD3,CCDC80,-0.00854030413064584,2.389059139752932,3511,grn_regression_prediction
SMAD3,CCL2,0.02060915326722907,1.3309328949259225,3511,grn_regression_prediction
SMAD3,CD36,0.0007602221712043353,0.06417911862972783,3511,grn_regression_prediction
SMAD3,CEBPA,-0.00031837678671765417,0.07747167955619647,3511,grn_regression_prediction
SMAD3,CILP,-0.002451686889979851,1.7232247589825997,3511,grn_regression_prediction
SMAD3,COL14A1,-0.0012628137247055226,1.1718055545562678,3511,grn_regression_prediction
SMAD3,COL15A1,0.01185584659350207,1.2728203241225007,3511,grn_regression_prediction
SMAD3,COL1A1,0.0027369434152540195,2.0308785534719687,3511,grn_regression_prediction
SMAD3,COL1A2,0.0022828716974490765,3.068407324393806,3511,grn_regression_prediction
SMAD3,COL3A1,-0.006822303336694194,2.2600801873703826,3511,grn_regression_prediction
SMAD3,COL6A1,-0.01179247093111073,2.755118283775866,3511,grn_regression_prediction
SMAD3,COL6A2,0.002214268745355398,3.256437370436789,3511,grn_regression_prediction
SMAD3,CRABP2,-0.00010948118513772621,0.6013065937299805,3511,grn_regression_prediction
SMAD3,CRIP1,-0.02871653060614184,0.8692841204617308,3511,grn_regression_prediction
SMAD3,CST3,0.004078916897347403,3.8175883791873044,3511,grn_regression_prediction
SMAD3,CTHRC1,-0.0037262491240496903,0.516304488449469,3511,grn_regression_prediction
SMAD3,CXCL12,0.017748285520268487,1.8913219138802022,3511,grn_regression_prediction
SMAD3,CXCL14,0.07705881346564813,1.7503365456157387,3511,grn_regression_prediction
SMAD3,CXCL2,0.01703461291679422,0.7765720689464484,3511,grn_regression_prediction
SMAD3,DCN,0.01331283081649687,4.657571546917606,3511,grn_regression_prediction
SMAD3,DPT,0.008992313032151058,2.4844708697402766,3511,grn_regression_prediction
SMAD3,EIF1,0.014817420385919917,3.5538847893947216,3511,grn_regression_prediction
SMAD3,ELN,-0.039952091854139185,0.9280504829175651,3511,grn_regression_prediction
SMAD3,EMP1,-0.004718457887552514,1.9416528421102945,3511,grn_regression_prediction
SMAD3,FABP4,0.0031302068304252515,0.08300126204396718,3511,grn_regression_prediction
SMAD3,FN1,-0.03758060138816929,2.1419637139707555,3511,grn_regression_prediction
SMAD3,FOS,0.004263603911040779,2.595506288706375,3511,grn_regression_prediction
SMAD3,FOSB,0.011624144339562556,1.3722394392527941,3511,grn_regression_prediction
SMAD3,FOXO1,-0.04587420043786448,0.6682540583499361,3511,grn_regression_prediction
SMAD3,FOXO3,-0.016989655099365036,1.2735886280940487,3511,grn_regression_prediction
SMAD3,GADD45B,-0.008581714357670498,2.2277772305289854,3511,grn_regression_prediction
SMAD3,GEM,0.005448198490693668,0.5990427576831885,3511,grn_regression_prediction
SMAD3,GPRC5A,-0.013917433969734163,0.6280824544511414,3511,grn_regression_prediction
SMAD3,GSN,0.010250821426477414,4.292037680014626,3511,grn_regression_prediction
SMAD3,HAS1,-0.005898158547593818,0.5306449130860875,3511,grn_regression_prediction
SMAD3,HIF1A,-0.018963355436957353,0.4212594283691042,3511,grn_regression_prediction
SMAD3,HSPG2,-0.030349690793257694,1.6767568740071912,3511,grn_regression_prediction
SMAD3,ICAM1,0.01016518344245426,0.49651674085613756,3511,grn_regression_prediction
SMAD3,IER3,-0.01354546350710735,1.0909652062174227,3511,grn_regression_prediction
SMAD3,IGF2,0.015261945379770986,0.5517302824940203,3511,grn_regression_prediction
SMAD3,IL6,0.004715403539366496,0.5333962678225675,3511,grn_regression_prediction
SMAD3,IRF1,0.00024110967164305184,1.1391736619219361,3511,grn_regression_prediction
SMAD3,JUN,-0.007919840191749841,2.655053749494969,3511,grn_regression_prediction
SMAD3,JUNB,0.004182116392520442,2.642770043921625,3511,grn_regression_prediction
SMAD3,JUND,-0.013129566674273596,1.9798615336094656,3511,grn_regression_prediction
SMAD3,KDM6B,-0.00013932826406341534,0.5774021016331217,3511,grn_regression_prediction
SMAD3,KLF4,-0.033296735985766004,1.3980649142249422,3511,grn_regression_prediction
SMAD3,KLF5,0.0036694099773542156,0.1522004537194626,3511,grn_regression_prediction
SMAD3,LGALS1,0.006849018736105858,3.3088697758237844,3511,grn_regression_prediction
SMAD3,LMNA,-0.010677291785343202,2.266725422058164,3511,grn_regression_prediction
SMAD3,LOX,-0.0424223680161399,0.4615704056274941,3511,grn_regression_prediction
SMAD3,LPL,0.0032152765523922435,0.0591481386567459,3511,grn_regression_prediction
SMAD3,LUM,0.02572098529884274,2.730449775055442,3511,grn_regression_prediction
SMAD3,MGP,0.009351682026395516,3.737511773450317,3511,grn_regression_prediction
SMAD3,MMP14,-0.019086746881202193,0.8739159726548201,3511,grn_regression_prediction
SMAD3,MMP2,-0.024129172082860972,2.447638707492677,3511,grn_regression_prediction
SMAD3,MT-ATP6,0.001405984134824309,4.0235800904845,3511,grn_regression_prediction
SMAD3,MT-CO1,0.0045722764962441605,3.956879951152441,3511,grn_regression_prediction
SMAD3,MT-CO2,0.0019567544032688977,3.98329321165335,3511,grn_regression_prediction
SMAD3,MT-CYB,0.004577170959389587,4.034005523220408,3511,grn_regression_prediction
SMAD3,MT-ND1,0.010867711210251577,3.7595417072399866,3511,grn_regression_prediction
SMAD3,MT-ND3,0.0017229943927716956,3.8442123457713024,3511,grn_regression_prediction
SMAD3,MT-ND4,0.009000462196671197,4.0733362118219585,3511,grn_regression_prediction
SMAD3,MT2A,0.0030137916334642572,3.0933700635215944,3511,grn_regression_prediction
SMAD3,MXRA5,8.225373698894855e-05,0.32517631897068133,3511,grn_regression_prediction
SMAD3,NAMPT,-0.00608846172796166,1.100372040688185,3511,grn_regression_prediction
SMAD3,NEAT1,-0.010220920048155616,3.4969030886892885,3511,grn_regression_prediction
SMAD3,OGN,0.013517943123574077,1.1812035041619755,3511,grn_regression_prediction
SMAD3,PLAU,0.000991551833106927,0.8995059350935289,3511,grn_regression_prediction
SMAD3,PLAUR,-0.0013261048392313771,0.6361275833421668,3511,grn_regression_prediction
SMAD3,POSTN,0.0023647053454934554,0.07725119068763647,3511,grn_regression_prediction
SMAD3,PPARG,-0.0010451891844204233,0.07946789932159865,3511,grn_regression_prediction
SMAD3,PRSS23,-0.019672999722715856,0.5507501152317121,3511,grn_regression_prediction
SMAD3,RGCC,0.005466834736264628,0.48280380665096895,3511,grn_regression_prediction
SMAD3,RPL13,0.011467691312445159,3.898562718306503,3511,grn_regression_prediction
SMAD3,RPL21,0.010113992224674307,3.6437456056589372,3511,grn_regression_prediction
SMAD3,RPL41,0.008875658822099976,3.7727694358486814,3511,grn_regression_prediction
SMAD3,RUNX1,-0.013438650383833132,0.4009579294484707,3511,grn_regression_prediction
SMAD3,RUNX2,0.0007642625778176008,0.07547310391439782,3511,grn_regression_prediction
SMAD3,S100A10,-0.007119269252313237,3.2864546744817233,3511,grn_regression_prediction
SMAD3,S100A4,-0.0005750904055695919,3.4343516825191482,3511,grn_regression_prediction
SMAD3,SFRP2,0.015040918437818587,1.0391034652934348,3511,grn_regression_prediction
SMAD3,SFRP4,0.014510093109135565,1.3553016326118772,3511,grn_regression_prediction
SMAD3,SMAD3,-0.5074076056480408,0.5074076056480408,3511,direct_knockdown
SMAD3,SOCS3,-0.0009574432851638853,1.7478125631729386,3511,grn_regression_prediction
SMAD3,SPARC,-0.008780675068658431,2.0506053392896093,3511,grn_regression_prediction
SMAD3,SPP1,0.0002350532008899489,0.004237123452887762,3511,grn_regression_prediction
SMAD3,STAT3,-0.027912021029403867,1.2415762700082627,3511,grn_regression_prediction
SMAD3,TEAD1,-0.043841654731729525,0.41302701279481324,3511,grn_regression_prediction
SMAD3,THBS2,-0.06448066530853462,0.6339253677234589,3511,grn_regression_prediction
SMAD3,THY1,-0.0045473652335512255,0.5512183416768301,3511,grn_regression_prediction
SMAD3,TIMP1,-0.003215170816428003,2.6767164784340234,3511,grn_regression_prediction
SMAD3,TMSB10,0.004387081126034443,3.4531681847617604,3511,grn_regression_prediction
SMAD3,TMSB4X,0.01066691378664678,3.8536348371499285,3511,grn_regression_prediction
SMAD3,TNC,0.006057922655389246,0.18763057285969734,3511,grn_regression_prediction
SMAD3,TNFAIP6,0.006467997921200235,1.0689765964360218,3511,grn_regression_prediction
SMAD3,TNFRSF12A,9.414599219217295e-05,0.4029267355074711,3511,grn_regression_prediction
SMAD3,TNXB,-0.05370731164584856,2.2828972803583683,3511,grn_regression_prediction
SMAD3,TPM2,0.003932784801893745,0.5161693238132451,3511,grn_regression_prediction
SMAD3,VCAM1,0.005172380006243041,0.22171610932544358,3511,grn_regression_prediction
SMAD3,WWTR1,-0.015612836566735244,0.528580161618155,3511,grn_regression_prediction
SMAD3,YAP1,-0.01940273070720567,0.37739657592828313,3511,grn_regression_prediction
SMAD3,ZFP36,-0.0008009911588577247,2.453864426708845,3511,grn_regression_prediction
STAT3,ABI3BP,-0.021450336937090416,1.3270707183259902,3511,grn_regression_prediction
STAT3,ABL2,-0.0536363138924276,0.7871895942696501,3511,grn_regression_prediction
STAT3,ACTA2,-0.026399080928852323,0.3469903672120603,3511,grn_regression_prediction
STAT3,ADAMTS4,-0.04503104003318985,0.38501361144338125,3511,grn_regression_prediction
STAT3,ASPN,0.0038093323058147267,0.787387464696282,3511,grn_regression_prediction
STAT3,B2M,0.03232467613230319,3.7486179444151326,3511,grn_regression_prediction
STAT3,BHLHE40,-0.10447174026869709,0.6803289454569699,3511,grn_regression_prediction
STAT3,CCDC80,0.013576140453924598,2.389059139752932,3511,grn_regression_prediction
STAT3,CCL2,-0.04032657908508532,1.3309328949259225,3511,grn_regression_prediction
STAT3,CD36,0.0006659705337210252,0.06417911862972783,3511,grn_regression_prediction
STAT3,CEBPA,-0.00609576863284891,0.07747167955619647,3511,grn_regression_prediction
STAT3,CILP,-0.006618034671666911,1.7232247589825997,3511,grn_regression_prediction
STAT3,COL14A1,-0.012940468838124886,1.1718055545562678,3511,grn_regression_prediction
STAT3,COL15A1,0.005171140125529721,1.2728203241225007,3511,grn_regression_prediction
STAT3,COL1A1,0.03748739716749013,2.0308785534719687,3511,grn_regression_prediction
STAT3,COL1A2,0.05958144842835221,3.0684073243938066,3511,grn_regression_prediction
STAT3,COL3A1,0.0633867405693468,2.260080187370382,3511,grn_regression_prediction
STAT3,COL6A1,0.005110818747855351,2.7551182837758654,3511,grn_regression_prediction
STAT3,COL6A2,0.03078602471130112,3.256437370436789,3511,grn_regression_prediction
STAT3,CRABP2,0.011993509552817413,0.6013065937299805,3511,grn_regression_prediction
STAT3,CRIP1,0.015321586492929765,0.8692841204617309,3511,grn_regression_prediction
STAT3,CST3,0.05929446477868769,3.817588379187304,3511,grn_regression_prediction
STAT3,CTHRC1,0.0014196383744590438,0.516304488449469,3511,grn_regression_prediction
STAT3,CXCL12,-0.036216410636406446,1.8913219138802022,3511,grn_regression_prediction
STAT3,CXCL14,0.0031140521025820487,1.7503365456157385,3511,grn_regression_prediction
STAT3,CXCL2,-0.011784149819868982,0.7765720689464484,3511,grn_regression_prediction
STAT3,DCN,0.09971979913472298,4.657571546917606,3511,grn_regression_prediction
STAT3,DPT,0.029004109099624704,2.4844708697402766,3511,grn_regression_prediction
STAT3,EIF1,0.003473067803654853,3.5538847893947216,3511,grn_regression_prediction
STAT3,ELN,-0.03175660998401416,0.9280504829175651,3511,grn_regression_prediction
STAT3,EMP1,-0.04221660268914699,1.9416528421102945,3511,grn_regression_prediction
STAT3,FABP4,-0.0009639400200361348,0.08300126204396718,3511,grn_regression_prediction
STAT3,FN1,0.019320019601755795,2.1419637139707555,3511,grn_regression_prediction
STAT3,FOS,-0.07960541888414296,2.595506288706376,3511,grn_regression_prediction
STAT3,FOSB,-0.0028249890008418613,1.3722394392527941,3511,grn_regression_prediction
STAT3,FOXO1,-0.05561241159799936,0.6682540583499361,3511,grn_regression_prediction
STAT3,FOXO3,-0.11119302242760372,1.2735886280940487,3511,grn_regression_prediction
STAT3,GADD45B,-0.16647732249460287,2.2277772305289854,3511,grn_regression_prediction
STAT3,GEM,-0.057128999601880795,0.5990427576831885,3511,grn_regression_prediction
STAT3,GPRC5A,-0.030656291058015563,0.6280824544511414,3511,grn_regression_prediction
STAT3,GSN,0.08288245686902494,4.292037680014626,3511,grn_regression_prediction
STAT3,HAS1,-0.04926200577148894,0.5306449130860874,3511,grn_regression_prediction
STAT3,HIF1A,-0.04490796892153646,0.4212594283691042,3511,grn_regression_prediction
STAT3,HSPG2,-0.04933309031540942,1.6767568740071912,3511,grn_regression_prediction
STAT3,ICAM1,-0.04639911363131895,0.49651674085613756,3511,grn_regression_prediction
STAT3,IER3,-0.046927960413858084,1.0909652062174227,3511,grn_regression_prediction
STAT3,IGF2,0.04714107583995253,0.5517302824940203,3511,grn_regression_prediction
STAT3,IL6,-0.010539882675788093,0.5333962678225674,3511,grn_regression_prediction
STAT3,IRF1,-0.072423381963024,1.1391736619219361,3511,grn_regression_prediction
STAT3,JUN,-0.030913391464270745,2.6550537494949693,3511,grn_regression_prediction
STAT3,JUNB,-0.10905385769658005,2.642770043921625,3511,grn_regression_prediction
STAT3,JUND,-0.060043391358793725,1.9798615336094656,3511,grn_regression_prediction
STAT3,KDM6B,-0.04521256021057039,0.5774021016331217,3511,grn_regression_prediction
STAT3,KLF4,-0.027696853384896747,1.3980649142249422,3511,grn_regression_prediction
STAT3,KLF5,-0.015360222168266675,0.1522004537194626,3511,grn_regression_prediction
STAT3,LGALS1,0.03281659638715147,3.3088697758237844,3511,grn_regression_prediction
STAT3,LMNA,0.012411203834607793,2.266725422058164,3511,grn_regression_prediction
STAT3,LOX,-0.008316451220923565,0.4615704056274941,3511,grn_regression_prediction
STAT3,LPL,-0.005882633239699619,0.0591481386567459,3511,grn_regression_prediction
STAT3,LUM,0.0036538974569593416,2.730449775055442,3511,grn_regression_prediction
STAT3,MGP,0.0221225891801883,3.737511773450317,3511,grn_regression_prediction
STAT3,MMP14,-0.018757564461134846,0.8739159726548201,3511,grn_regression_prediction
STAT3,MMP2,-0.08332384304155852,2.447638707492677,3511,grn_regression_prediction
STAT3,MT-ATP6,0.061363410194637875,4.0235800904845,3511,grn_regression_prediction
STAT3,MT-CO1,0.062035537727111796,3.9568799511524424,3511,grn_regression_prediction
STAT3,MT-CO2,0.06588329779612115,3.98329321165335,3511,grn_regression_prediction
STAT3,MT-CYB,0.07393354894958742,4.034005523220408,3511,grn_regression_prediction
STAT3,MT-ND1,0.053172268159959415,3.7595417072399866,3511,grn_regression_prediction
STAT3,MT-ND3,0.04499941768618739,3.8442123457713024,3511,grn_regression_prediction
STAT3,MT-ND4,0.08058805649720516,4.0733362118219585,3511,grn_regression_prediction
STAT3,MT2A,-0.08556868971351415,3.0933700635215944,3511,grn_regression_prediction
STAT3,MXRA5,-0.020517292691953022,0.32517631897068133,3511,grn_regression_prediction
STAT3,NAMPT,-0.21515466824203094,1.100372040688185,3511,grn_regression_prediction
STAT3,NEAT1,-0.017090861299422448,3.496903088689288,3511,grn_regression_prediction
STAT3,OGN,-0.008866493601455567,1.1812035041619755,3511,grn_regression_prediction
STAT3,PLAU,-0.0285204864380924,0.8995059350935289,3511,grn_regression_prediction
STAT3,PLAUR,-0.020635789204103284,0.6361275833421668,3511,grn_regression_prediction
STAT3,POSTN,0.0055365617028975776,0.07725119068763647,3511,grn_regression_prediction
STAT3,PPARG,-0.0048549591836490056,0.07946789932159865,3511,grn_regression_prediction
STAT3,PRSS23,0.01774473025519199,0.5507501152317121,3511,grn_regression_prediction
STAT3,RGCC,0.014035683519512563,0.48280380665096895,3511,grn_regression_prediction
STAT3,RPL13,0.027716393135829086,3.898562718306503,3511,grn_regression_prediction
STAT3,RPL21,0.007652356817317971,3.6437456056589372,3511,grn_regression_prediction
STAT3,RPL41,0.005850682558824474,3.772769435848681,3511,grn_regression_prediction
STAT3,RUNX1,-0.08336213506689132,0.40095792944847075,3511,grn_regression_prediction
STAT3,RUNX2,-0.0038100942209068917,0.07547310391439782,3511,grn_regression_prediction
STAT3,S100A10,0.0823191353259865,3.2864546744817233,3511,grn_regression_prediction
STAT3,S100A4,0.06957335032855021,3.4343516825191482,3511,grn_regression_prediction
STAT3,SFRP2,0.006169251815481762,1.0391034652934348,3511,grn_regression_prediction
STAT3,SFRP4,0.015734286494323083,1.3553016326118772,3511,grn_regression_prediction
STAT3,SMAD3,-0.06587610603638935,0.5723380460604535,3511,grn_regression_prediction
STAT3,SOCS3,-0.1381121076086219,1.7478125631729386,3511,grn_regression_prediction
STAT3,SPARC,0.0415802845531781,2.0506053392896093,3511,grn_regression_prediction
STAT3,SPP1,-0.00043653506082961066,0.004237123452887762,3511,grn_regression_prediction
STAT3,STAT3,-1.219941258430481,1.219941258430481,3511,direct_knockdown
STAT3,TEAD1,-0.01781052098541265,0.41302701279481324,3511,grn_regression_prediction
STAT3,THBS2,-0.05114195462406375,0.633925367723459,3511,grn_regression_prediction
STAT3,THY1,0.011300581926814815,0.5512183416768301,3511,grn_regression_prediction
STAT3,TIMP1,-0.0112835100215718,2.6767164784340234,3511,grn_regression_prediction
STAT3,TMSB10,0.018652664469023097,3.4531681847617604,3511,grn_regression_prediction
STAT3,TMSB4X,0.06949275514958411,3.8536348371499285,3511,grn_regression_prediction
STAT3,TNC,-0.011607374195934517,0.18763057285969734,3511,grn_regression_prediction
STAT3,TNFAIP6,-0.02629594234918057,1.0689765964360216,3511,grn_regression_prediction
STAT3,TNFRSF12A,-0.025748834626975223,0.4029267355074711,3511,grn_regression_prediction
STAT3,TNXB,0.030949322278581857,2.2828972803583683,3511,grn_regression_prediction
STAT3,TPM2,-0.013160207737731579,0.5161693238132451,3511,grn_regression_prediction
