sender,receiver,ligand,receptor,pathway,ligand_mean_log_expr,receptor_mean_log_expr,interaction_score
adipocyte,satellite_cell,WNT5A,FZD4,WNT,0.09174098983401471,0.4327330701468539,0.039699360189184504
b_cell,ECM-remodeling FAP,SPP1,CD44,SPP1,0.006873362243351475,5.769134044139827,0.03965334811582429
unassigned,ECM-remodeling FAP,IL6,IL6R,IL6,0.039198908728989144,1.0115513940007823,0.0396517107681184
ECM-remodeling FAP,adipocyte,IL6,IL6R,IL6,0.15284447196545328,0.25894850960117244,0.03957884821623231
macrophage_monocyte,myonuclei_muscle_fiber,SPP1,CD44,SPP1,0.1802246025694198,0.2192239257680664,0.03950954489525776
smooth_muscle_pericyte,adipogenic FAP,SPP1,CD44,SPP1,0.010539155723134007,3.730187973215746,0.039313031926282375
DA-FAP,inflammatory FAP,JAG1,NOTCH1,NOTCH,1.0022036096703049,0.03917970674653412,0.03926604352720049
t_cell,satellite_cell,PDGFA,PDGFRA,PDGF,0.055103555814550814,0.7112091804838089,0.03919015477261051
schwann_cell,myonuclei_muscle_fiber,PDGFB,PDGFRB,PDGF,0.09539084527738038,0.4088158381685128,0.03899728836567518
b_cell,adipocyte,FN1,ITGA5,ECM_integrin,0.06194349060138232,0.629206017470737,0.0389752170295318
smooth_muscle_pericyte,homeostatic FAP,SPP1,CD44,SPP1,0.010539155723134007,3.673274945417006,0.0387132166636364
DA-FAP,smooth_muscle_pericyte,TNF,TNFRSF1A,TNF,0.024843115218009814,1.5567120360784859,0.03867357647356048
homeostatic FAP,adipogenic FAP,PDGFB,PDGFRB,PDGF,0.016186650699381383,2.3860566423544025,0.038622265418729484
satellite_cell,endothelial,PDGFB,PDGFRB,PDGF,0.12019068950771747,0.3202374231395514,0.038489556693317356
smooth_muscle_pericyte,b_cell,PDGFB,PDGFRB,PDGF,0.2547225184263724,0.1500450471143682,0.038219852278375564
unassigned,myonuclei_muscle_fiber,IL6,IL6R,IL6,0.039198908728989144,0.9732220802046789,0.03814924349498016
endothelial,schwann_cell,PDGFA,PDGFRA,PDGF,0.31131382140999975,0.12218767932812631,0.03803871338085863
ECM-remodeling FAP,b_cell,IL6,IL6R,IL6,0.15284447196545328,0.24759931701419544,0.03784418686804157
unassigned,t_cell,CCL2,CCR2,CCL,0.1231487925514539,0.30653437922087573,0.03774933867656033
satellite_cell,unassigned,TNF,TNFRSF1A,TNF,0.019457991627902262,1.9333877306720861,0.03761984227690641
b_cell,adipocyte,WNT5A,FZD4,WNT,0.03266098799906606,1.1517362687629717,0.037616844452156545
smooth_muscle_pericyte,b_cell,SPP1,CD44,SPP1,0.010539155723134007,3.563833573157496,0.03755979699883994
inflammatory FAP,inflammatory FAP,TNF,TNFRSF1A,TNF,0.01144806283965319,3.278209645622694,0.03752915002464581
satellite_cell,b_cell,COL1A1,ITGA1,ECM_integrin,1.2200959524676651,0.03069199497972761,0.037447178847923555
macrophage_monocyte,DA-FAP,JAG1,NOTCH1,NOTCH,0.33224684850803393,0.11265708957384714,0.037429962972998
t_cell,t_cell,FN1,ITGA5,ECM_integrin,0.089786800072965,0.416285548080337,0.037376947278753875
DA-FAP,satellite_cell,TNF,TNFRSF1A,TNF,0.024843115218009814,1.5008126089791556,0.03728486056551107
inflammatory FAP,homeostatic FAP,JAG1,NOTCH1,NOTCH,0.7302812365196376,0.05102059749133455,0.037259385023942514
smooth_muscle_pericyte,b_cell,TNF,TNFRSF1A,TNF,0.09676041317906764,0.3844701237179918,0.037201488025960135
homeostatic FAP,adipocyte,TNF,TNFRSF1A,TNF,0.03608140528943205,1.0304555448563801,0.03718028414670558
myonuclei_muscle_fiber,myonuclei_muscle_fiber,TGFB1,TGFBR2,TGFB,0.07629339915116821,0.48672930596096875,0.03713423321825127
ECM-remodeling FAP,endothelial,IL6,IL6R,IL6,0.15284447196545328,0.24184808126642582,0.03696514227702489
ECM-remodeling FAP,macrophage_monocyte,WNT5A,FZD4,WNT,0.8542354563790328,0.043268854070199037,0.03696178930365424
DA-FAP,smooth_muscle_pericyte,SPP1,CD44,SPP1,0.015368449005934154,2.4020422887528947,0.03691566442479623
t_cell,adipocyte,JAG1,NOTCH1,NOTCH,0.04633096311092012,0.7962493321094488,0.03689099843305766
adipocyte,inflammatory FAP,JAG1,NOTCH1,NOTCH,0.9401707198314758,0.03917970674653412,0.03683561309467511
smooth_muscle_pericyte,t_cell,PDGFB,PDGFRB,PDGF,0.2547225184263724,0.14422613208621282,0.03673764358789476
adipogenic FAP,macrophage_monocyte,SPP1,CD44,SPP1,0.007359465109789853,4.967461870217856,0.03655786231807977
adipogenic FAP,t_cell,SPP1,CD44,SPP1,0.007359465109789853,4.957426809703607,0.03648400964035052
smooth_muscle_pericyte,macrophage_monocyte,PDGFB,PDGFRB,PDGF,0.2547225184263724,0.14320233862836718,0.036476860339963876
homeostatic FAP,schwann_cell,PDGFA,PDGFRA,PDGF,0.2984734361435038,0.12218767932812631,0.03646977650346643
satellite_cell,ECM-remodeling FAP,JAG1,NOTCH1,NOTCH,1.2982248262543947,0.028081924080349045,0.03645665101010024
unassigned,macrophage_monocyte,CXCL12,CXCR4,CXCL12,0.01001565066110896,3.634498012965207,0.036401862426354174
macrophage_monocyte,myonuclei_muscle_fiber,COL1A1,ITGA1,ECM_integrin,0.11972789169691629,0.30300246315056983,0.03627784609199029
adipogenic FAP,macrophage_monocyte,WNT5A,FZD4,WNT,0.8353034994231848,0.043268854070199037,0.03614262522086837
unassigned,DA-FAP,PDGFB,PDGFRB,PDGF,0.013110947141603584,2.7422841587699134,0.03595394265288918
b_cell,ECM-remodeling FAP,WNT5A,FZD4,WNT,0.03266098799906606,1.0994972114337298,0.03591066522764365
unassigned,satellite_cell,FN1,ITGA5,ECM_integrin,0.1305735344425986,0.2736609232921634,0.03573287399308263
myonuclei_muscle_fiber,ECM-remodeling FAP,TNF,TNFRSF1A,TNF,0.009515472782029539,3.7461060772991934,0.03564597041713592
myonuclei_muscle_fiber,endothelial,PDGFB,PDGFRB,PDGF,0.11128408945066876,0.3202374231395514,0.035637330042113495
b_cell,smooth_muscle_pericyte,PDGFA,PDGFRA,PDGF,0.07200611936523879,0.4910047815420876,0.035355348908622554
schwann_cell,satellite_cell,IL6,IL6R,IL6,0.07951801331927251,0.44215124286966034,0.035158988419642545
endothelial,inflammatory FAP,WNT5A,FZD4,WNT,0.04196554815044741,0.8330476977480459,0.03495930327146498
b_cell,unassigned,FN1,ITGA5,ECM_integrin,0.06194349060138232,0.5643712961462256,0.03495912807852369
t_cell,adipogenic FAP,IL6,IL6R,IL6,0.03276613539572399,1.0645857642360976,0.034882361291320274
myonuclei_muscle_fiber,unassigned,TGFB1,TGFBR2,TGFB,0.07629339915116821,0.45544096789429533,0.03474713955335386
b_cell,DA-FAP,WNT5A,FZD4,WNT,0.03266098799906606,1.0584055064437186,0.03456856954410373
t_cell,myonuclei_muscle_fiber,COL1A1,ITGA1,ECM_integrin,0.11367776805245931,0.30300246315056983,0.03444464372535433
DA-FAP,schwann_cell,TNF,TNFRSF1A,TNF,0.024843115218009814,1.3850017017767406,0.03440775685437924
inflammatory FAP,macrophage_monocyte,WNT5A,FZD4,WNT,0.7911889782714617,0.043268854070199037,0.03423384044277775
adipogenic FAP,t_cell,TNF,TNFRSF1A,TNF,0.05122178099667866,0.6682549804617375,0.03422921025915089
b_cell,macrophage_monocyte,SPP1,CD44,SPP1,0.006873362243351475,4.967461870217856,0.03414316486404352
t_cell,myonuclei_muscle_fiber,PDGFB,PDGFRB,PDGF,0.08350427351246759,0.4088158381685128,0.03413786956665218
b_cell,t_cell,SPP1,CD44,SPP1,0.006873362243351475,4.957426809703607,0.03407419025799513
t_cell,t_cell,IL6,IL6ST,IL6,0.03276613539572399,1.037456807318021,0.03399345021579781
satellite_cell,endothelial,TNF,TNFRSF1A,TNF,0.019457991627902262,1.7456052715481678,0.033965972759406306
unassigned,inflammatory FAP,PDGFB,PDGFRB,PDGF,0.013110947141603584,2.5891315593267925,0.03394596701699124
macrophage_monocyte,adipogenic FAP,COL1A1,ITGA1,ECM_integrin,0.11972789169691629,0.28324564235193234,0.03391240359113564
schwann_cell,adipogenic FAP,WNT5A,FZD4,WNT,0.020446530464991956,1.6561963175184302,0.03386346846214807
myonuclei_muscle_fiber,myonuclei_muscle_fiber,JAG1,NOTCH1,NOTCH,0.2647498457137947,0.127434295982386,0.03373821019998274
adipogenic FAP,adipocyte,PDGFA,PDGFRA,PDGF,0.13369384178440924,0.2518612025716909,0.03367229176825069
schwann_cell,smooth_muscle_pericyte,IL6,IL6R,IL6,0.07951801331927251,0.4229797133495883,0.03363450647991463
endothelial,smooth_muscle_pericyte,WNT5A,FZD4,WNT,0.04196554815044741,0.8000048185452701,0.033572640733251474
inflammatory FAP,adipogenic FAP,TNF,TNFRSF1A,TNF,0.01144806283965319,2.9271042802307075,0.03350967373829896
t_cell,ECM-remodeling FAP,IL6,IL6R,IL6,0.03276613539572399,1.0115513940007823,0.033144629935562976
smooth_muscle_pericyte,unassigned,SPP1,CD44,SPP1,0.010539155723134007,3.11662203665575,0.032846564974466017
adipogenic FAP,endothelial,PDGFA,PDGFRA,PDGF,0.13369384178440924,0.24524814268320855,0.03278816638580911
adipogenic FAP,DA-FAP,SPP1,CD44,SPP1,0.007359465109789853,4.441305456163125,0.032685632546551824
adipogenic FAP,inflammatory FAP,SPP1,CD44,SPP1,0.007359465109789853,4.435285456815737,0.03264132857139376
unassigned,DA-FAP,IL6,IL6R,IL6,0.039198908728989144,0.8317403462815625,0.03260331392010879
satellite_cell,satellite_cell,WNT5A,FZD4,WNT,0.07453414538266893,0.4327330701468539,0.03225338956221428
t_cell,adipogenic FAP,COL1A1,ITGA1,ECM_integrin,0.11367776805245931,0.28324564235193234,0.03219873243315281
b_cell,myonuclei_muscle_fiber,COL1A1,ITGA1,ECM_integrin,0.10585858383917068,0.30300246315056983,0.03207541164889982
macrophage_monocyte,smooth_muscle_pericyte,PDGFA,PDGFRA,PDGF,0.06514546869188097,0.4910047815420876,0.03198673662351392
t_cell,myonuclei_muscle_fiber,IL6,IL6R,IL6,0.03276613539572399,0.9732220802046789,0.03188872645009466
schwann_cell,homeostatic FAP,WNT5A,FZD4,WNT,0.020446530464991956,1.5486852012099066,0.03166523914722055
unassigned,adipogenic FAP,PDGFB,PDGFRB,PDGF,0.013110947141603584,2.3860566423544025,0.0312834625147807
myonuclei_muscle_fiber,inflammatory FAP,TNF,TNFRSF1A,TNF,0.009515472782029539,3.278209645622694,0.031193714656709445
ECM-remodeling FAP,adipocyte,TNF,TNFRSF1A,TNF,0.030227042838924887,1.0304555448563801,0.031147623897981487
schwann_cell,endothelial,WNT5A,FZD4,WNT,0.020446530464991956,1.5214582465992588,0.03110854239030499
satellite_cell,schwann_cell,PDGFB,PDGFRB,PDGF,0.12019068950771747,0.258392576201786,0.03105638189736809
schwann_cell,schwann_cell,IL6,IL6R,IL6,0.07951801331927251,0.38608520159860193,0.03070072820309164
schwann_cell,endothelial,PDGFB,PDGFRB,PDGF,0.09539084527738038,0.3202374231395514,0.03054771848273194
b_cell,DA-FAP,SPP1,CD44,SPP1,0.006873362243351475,4.441305456163125,0.030526701233582525
b_cell,inflammatory FAP,SPP1,CD44,SPP1,0.006873362243351475,4.435285456815737,0.030485323597363185
DA-FAP,adipocyte,CCL2,CCR2,CCL,4.394311676523798,0.0069161115969863,0.030391549946778548
b_cell,adipocyte,PDGFB,PDGFRB,PDGF,0.03594058224456783,0.8428111834299699,0.030291124654706375
satellite_cell,smooth_muscle_pericyte,TNF,TNFRSF1A,TNF,0.019457991627902262,1.5567120360784859,0.030290489765069862
inflammatory FAP,smooth_muscle_pericyte,PDGFA,PDGFRA,PDGF,0.06146935868023552,0.4910047815420876,0.030181749030321267
unassigned,adipogenic FAP,WNT5A,FZD4,WNT,0.018143518883634423,1.6561963175184302,0.030049229161901433
b_cell,adipogenic FAP,COL1A1,ITGA1,ECM_integrin,0.10585858383917068,0.28324564235193234,0.029983982577991782
inflammatory FAP,macrophage_monocyte,TNF,TNFRSF1A,TNF,0.01144806283965319,2.609839413632586,0.029877605608669477
myonuclei_muscle_fiber,DA-FAP,JAG1,NOTCH1,NOTCH,0.2647498457137947,0.11265708957384714,0.029825947083241176
t_cell,schwann_cell,FN1,ITGA5,ECM_integrin,0.089786800072965,0.33218559188741703,0.029825881325915054
b_cell,satellite_cell,JAG1,NOTCH1,NOTCH,0.05787892581253873,0.5126798481511321,0.029673358896722995
unassigned,b_cell,IL6,IL6ST,IL6,0.039198908728989144,0.7521923520603448,0.029485119355057127
b_cell,smooth_muscle_pericyte,FN1,ITGA5,ECM_integrin,0.06194349060138232,0.4728178348421229,0.02928798710870898
satellite_cell,satellite_cell,TNF,TNFRSF1A,TNF,0.019457991627902262,1.5008126089791556,0.02920279918056656
unassigned,satellite_cell,JAG1,NOTCH1,NOTCH,0.05644994884448335,0.5126798481511321,0.028940751201728898
inflammatory FAP,DA-FAP,TNF,TNFRSF1A,TNF,0.01144806283965319,2.522350703182164,0.02887602935367282
myonuclei_muscle_fiber,schwann_cell,PDGFB,PDGFRB,PDGF,0.11128408945066876,0.258392576201786,0.0287549825634283
inflammatory FAP,inflammatory FAP,JAG1,NOTCH1,NOTCH,0.7302812365196376,0.03917970674653412,0.028612204689335726
schwann_cell,unassigned,IL6,IL6ST,IL6,0.07951801331927251,0.3578708651745554,0.028457180223529874
b_cell,macrophage_monocyte,JAG1,NOTCH1,NOTCH,0.05787892581253873,0.48761209433966923,0.02822246423358235
DA-FAP,ECM-remodeling FAP,JAG1,NOTCH1,NOTCH,1.0022036096703049,0.028081924080349045,0.02814380567981327
unassigned,homeostatic FAP,WNT5A,FZD4,WNT,0.018143518883634423,1.5486852012099066,0.028098599192957117
smooth_muscle_pericyte,satellite_cell,SPP1,CD44,SPP1,0.010539155723134007,2.6564684521288124,0.02799693469057831
myonuclei_muscle_fiber,adipogenic FAP,TNF,TNFRSF1A,TNF,0.009515472782029539,2.9271042802307075,0.02785278110869746
unassigned,endothelial,WNT5A,FZD4,WNT,0.018143518883634423,1.5214582465992588,0.02760460642783497
unassigned,macrophage_monocyte,JAG1,NOTCH1,NOTCH,0.05644994884448335,0.48761209433966923,0.027525677781425718
adipogenic FAP,adipogenic FAP,SPP1,CD44,SPP1,0.007359465109789853,3.730187973215746,0.027452188241839013
macrophage_monocyte,adipogenic FAP,WNT5A,FZD4,WNT,0.01646655180114709,1.6561963175184302,0.027271842455286282
t_cell,DA-FAP,IL6,IL6R,IL6,0.03276613539572399,0.8317403462815625,0.027252916800348033
b_cell,inflammatory FAP,WNT5A,FZD4,WNT,0.03266098799906606,0.8330476977480459,0.027208160858798538
DA-FAP,unassigned,CCL2,CCR2,CCL,4.394311676523798,0.006158302157958443,0.027061499080278488
t_cell,smooth_muscle_pericyte,PDGFA,PDGFRA,PDGF,0.055103555814550814,0.4910047815420876,0.027056109384915754
endothelial,myonuclei_muscle_fiber,WNT5A,FZD4,WNT,0.04196554815044741,0.6442254132051389,0.027035272597602137
adipogenic FAP,homeostatic FAP,SPP1,CD44,SPP1,0.007359465109789853,3.673274945417006,0.027033338799461685
satellite_cell,schwann_cell,TNF,TNFRSF1A,TNF,0.019457991627902262,1.3850017017767406,0.026949351517802204
t_cell,endothelial,PDGFB,PDGFRB,PDGF,0.08350427351246759,0.3202374231395514,0.026741193370772916
unassigned,smooth_muscle_pericyte,COL1A1,ITGA1,ECM_integrin,0.014054344686345165,1.9022581954484825,0.026734992361257922
adipocyte,ECM-remodeling FAP,JAG1,NOTCH1,NOTCH,0.9401707198314758,0.028081924080349045,0.026401802776874615
b_cell,schwann_cell,JAG1,NOTCH1,NOTCH,0.05787892581253873,0.45598061952044994,0.026391668449179572
unassigned,inflammatory FAP,IL6,IL6R,IL6,0.039198908728989144,0.6704619881926974,0.026281378281422144
adipogenic FAP,b_cell,SPP1,CD44,SPP1,0.007359465109789853,3.563833573157496,0.026227908838750296
b_cell,smooth_muscle_pericyte,WNT5A,FZD4,WNT,0.03266098799906606,0.8000048185452701,0.026128947777702086
schwann_cell,macrophage_monocyte,PDGFA,PDGFRA,PDGF,0.5598983109884971,0.04658249091727837,0.026081457986221163
adipogenic FAP,myonuclei_muscle_fiber,TNF,TNFRSF1A,TNF,0.05122178099667866,0.5082156347380845,0.0260317099416422
unassigned,satellite_cell,PDGFA,PDGFRA,PDGF,0.03628134958693189,0.7112091804838089,0.025803628906568406
b_cell,t_cell,FN1,ITGA5,ECM_integrin,0.06194349060138232,0.416285548080337,0.025786179935005645
unassigned,schwann_cell,JAG1,NOTCH1,NOTCH,0.05644994884448335,0.45598061952044994,0.025740082646005226
schwann_cell,adipogenic FAP,JAG1,NOTCH1,NOTCH,0.3661447942916008,0.07014181446370683,0.02568206022805357
b_cell,adipogenic FAP,SPP1,CD44,SPP1,0.006873362243351475,3.730187973215746,0.025638933175704873
DA-FAP,adipocyte,TNF,TNFRSF1A,TNF,0.024843115218009814,1.0304555448563801,0.02559972582790413
macrophage_monocyte,homeostatic FAP,WNT5A,FZD4,WNT,0.01646655180114709,1.5486852012099066,0.02550150508939283
macrophage_monocyte,ECM-remodeling FAP,COL1A1,ITGA1,ECM_integrin,0.11972789169691629,0.2122363000576248,0.025410604747453533
unassigned,b_cell,COL1A1,ITGB1,ECM_integrin,0.014054344686345165,1.802859462964509,0.025338008313542344
smooth_muscle_pericyte,smooth_muscle_pericyte,SPP1,CD44,SPP1,0.010539155723134007,2.4020422887528947,0.02531549773471998
b_cell,homeostatic FAP,SPP1,CD44,SPP1,0.006873362243351475,3.673274945417006,0.0252477493192782
macrophage_monocyte,endothelial,WNT5A,FZD4,WNT,0.01646655180114709,1.5214582465992588,0.025053171030909118
schwann_cell,t_cell,IL6,IL6R,IL6,0.07951801331927251,0.314692399686627,0.025023714429755033
myonuclei_muscle_fiber,macrophage_monocyte,TNF,TNFRSF1A,TNF,0.009515472782029539,2.609839413632586,0.024833855905888803
smooth_muscle_pericyte,adipocyte,CCL2,CCR2,CCL,3.5798670374910477,0.0069161115969863,0.024758759933660824
schwann_cell,schwann_cell,PDGFB,PDGFRB,PDGF,0.09539084527738038,0.258392576201786,0.02464828625728829
t_cell,b_cell,IL6,IL6ST,IL6,0.03276613539572399,0.7521923520603448,0.024646436451237347
myonuclei_muscle_fiber,endothelial,TGFB1,TGFBR1,TGFB,0.07629339915116821,0.32246654108137585,0.02460206853161799
t_cell,satellite_cell,FN1,ITGA5,ECM_integrin,0.089786800072965,0.2736609232921634,0.024571138607416484
b_cell,smooth_muscle_pericyte,JAG1,NOTCH1,NOTCH,0.05787892581253873,0.4233719222603423,0.024504312079618267
b_cell,b_cell,SPP1,CD44,SPP1,0.006873362243351475,3.563833573157496,0.02449551912332911
b_cell,myonuclei_muscle_fiber,PDGFA,PDGFRA,PDGF,0.07200611936523879,0.33798758415781355,0.024337174328836215
unassigned,myonuclei_muscle_fiber,FN1,ITGA5,ECM_integrin,0.1305735344425986,0.18526119388187495,0.024190208880211932
t_cell,ECM-remodeling FAP,COL1A1,ITGA1,ECM_integrin,0.11367776805245931,0.2122363000576248,0.02412654889026283
