regulator,target,feature_importance,spearman_sign,signed_grn_weight,spearman_rho,target_is_module_gene
RUNX2,LOX,0.006753064598022434,1.0,0.006753064598022434,0.03197767964608016,True
FOXO1,LOX,0.06892003558577307,1.0,0.06892003558577307,0.08027596001791878,True
FOXO3,LOX,0.06831176574338625,1.0,0.06831176574338625,0.02308722204362843,True
HIF1A,LOX,0.025124241488315387,1.0,0.025124241488315387,0.06612370815818083,True
TEAD1,LOX,0.055896495982983595,1.0,0.055896495982983595,0.08012407300659599,True
YAP1,LOX,0.11600184000565285,1.0,0.11600184000565285,0.09750315428500608,True
WWTR1,LOX,0.05886031438491339,1.0,0.05886031438491339,0.07326904475686881,True
PPARG,LPL,0.050149712717361815,1.0,0.050149712717361815,0.04284896109072224,True
SMAD3,LPL,0.05971276378632828,-1.0,-0.05971276378632828,-0.016158620791867757,True
STAT3,LPL,0.0863281694506392,1.0,0.0863281694506392,0.02557711222719304,True
CEBPA,LPL,0.03981770455943018,1.0,0.03981770455943018,0.03780775418724653,True
JUN,LPL,0.055724783765632516,1.0,0.055724783765632516,0.014764105774272132,True
FOS,LPL,0.04986496472363425,1.0,0.04986496472363425,0.0012752479787736476,True
KLF4,LPL,0.08203228186200412,-1.0,-0.08203228186200412,-0.010482812481135665,True
KLF5,LPL,0.027000557092662983,1.0,0.027000557092662983,0.02077936717079276,True
RUNX1,LPL,0.06650961830843317,1.0,0.06650961830843317,0.029190843045622094,True
RUNX2,LPL,0.021693965590263153,1.0,0.021693965590263153,0.028960180794695204,True
FOXO1,LPL,0.08729492044234746,1.0,0.08729492044234746,0.034536757171697866,True
FOXO3,LPL,0.11116905929831768,1.0,0.11116905929831768,0.03461236018376386,True
HIF1A,LPL,0.07596176323167096,1.0,0.07596176323167096,0.029416249795704362,True
TEAD1,LPL,0.04104606643066022,1.0,0.04104606643066022,0.00840895139425102,True
YAP1,LPL,0.056301149288373195,1.0,0.056301149288373195,0.02967097551984008,True
WWTR1,LPL,0.08939251945224085,1.0,0.08939251945224085,0.03263501842446075,True
PPARG,LUM,0.001189015330300801,-1.0,-0.001189015330300801,-0.05358853908984062,False
SMAD3,LUM,0.10823918120619515,-1.0,-0.10823918120619515,-0.10927394368588152,False
STAT3,LUM,0.08424394183481856,-1.0,-0.08424394183481856,-0.09017256496858325,False
CEBPA,LUM,0.0006157168986637977,1.0,0.0006157168986637977,0.010219608750868933,False
JUN,LUM,0.06333328308632381,1.0,0.06333328308632381,0.08863281247728326,False
FOS,LUM,0.20040836495385644,1.0,0.20040836495385644,0.13043068585911322,False
KLF4,LUM,0.030409968620988423,1.0,0.030409968620988423,0.0035508086459087288,False
KLF5,LUM,0.00416716424879124,1.0,0.00416716424879124,0.028506344098360326,False
RUNX1,LUM,0.07117193422688867,1.0,0.07117193422688867,0.07457658969995642,False
RUNX2,LUM,0.0005784582355466295,1.0,0.0005784582355466295,0.020493984936843717,False
FOXO1,LUM,0.1394417405831597,-1.0,-0.1394417405831597,-0.1392056678487962,False
FOXO3,LUM,0.22553743385552485,-1.0,-0.22553743385552485,-0.16806928304003066,False
HIF1A,LUM,0.020488829185333526,1.0,0.020488829185333526,0.017110724047841797,False
TEAD1,LUM,0.023545516443296312,-1.0,-0.023545516443296312,-0.04266872824607859,False
YAP1,LUM,0.006195185372380173,-1.0,-0.006195185372380173,-0.01820217679854839,False
WWTR1,LUM,0.020434265917931953,-1.0,-0.020434265917931953,-0.023899648539823074,False
PPARG,MGP,0.0001404447304875799,-1.0,-0.0001404447304875799,-0.009824164981714447,False
SMAD3,MGP,0.04383255499724115,-1.0,-0.04383255499724115,-0.09325246377014113,False
STAT3,MGP,0.19930485550532998,-1.0,-0.19930485550532998,-0.14857502465841105,False
CEBPA,MGP,0.00038139638350803885,1.0,0.00038139638350803885,0.021293630472170522,False
JUN,MGP,0.1277999546063675,1.0,0.1277999546063675,0.048918966424990745,False
FOS,MGP,0.19954672128952822,1.0,0.19954672128952822,0.10604399106923888,False
KLF4,MGP,0.06676202823282576,-1.0,-0.06676202823282576,-0.0626970591305989,False
KLF5,MGP,0.03368123370623307,-1.0,-0.03368123370623307,-0.022548075951051336,False
RUNX1,MGP,0.03207729776309926,1.0,0.03207729776309926,0.05025710262789945,False
RUNX2,MGP,0.0005812489804137766,1.0,0.0005812489804137766,0.02720400602693546,False
FOXO1,MGP,0.0387839911491313,-1.0,-0.0387839911491313,-0.1228589400289709,False
FOXO3,MGP,0.1890853271952019,-1.0,-0.1890853271952019,-0.1694103541001919,False
HIF1A,MGP,0.019428200215656666,-1.0,-0.019428200215656666,-0.0015274210052754454,False
TEAD1,MGP,0.009442657361978544,-1.0,-0.009442657361978544,-0.021047909293107177,False
YAP1,MGP,0.011613344016945455,-1.0,-0.011613344016945455,-0.03471119309552172,False
WWTR1,MGP,0.027538743866051846,-1.0,-0.027538743866051846,-0.041472317793976386,False
PPARG,MMP14,0.009326474342497443,1.0,0.009326474342497443,0.059364023281052565,True
SMAD3,MMP14,0.07207392189120865,1.0,0.07207392189120865,0.09144106194448708,True
STAT3,MMP14,0.08502933154111326,1.0,0.08502933154111326,0.0831907371752891,True
CEBPA,MMP14,0.0016032400076199426,-1.0,-0.0016032400076199426,-0.012710948690137608,True
JUN,MMP14,0.1141704173005287,-1.0,-0.1141704173005287,-0.07439986968787796,True
FOS,MMP14,0.1710007792174192,-1.0,-0.1710007792174192,-0.09777126251800441,True
KLF4,MMP14,0.02733186267180847,1.0,0.02733186267180847,0.015857905638125263,True
KLF5,MMP14,0.00329104275540946,-1.0,-0.00329104275540946,-0.005747674253014967,True
RUNX1,MMP14,0.014538858671767912,-1.0,-0.014538858671767912,-0.007655391376188649,True
RUNX2,MMP14,0.0007725322426790027,1.0,0.0007725322426790027,0.0021866224630901583,True
FOXO1,MMP14,0.1465599529431968,1.0,0.1465599529431968,0.12793724415991092,True
FOXO3,MMP14,0.2751472125378251,1.0,0.2751472125378251,0.15210988707043632,True
HIF1A,MMP14,0.009833566262847366,1.0,0.009833566262847366,0.03199374192793329,True
TEAD1,MMP14,0.026667696155515678,1.0,0.026667696155515678,0.04825368928738916,True
YAP1,MMP14,0.029354439167061926,1.0,0.029354439167061926,0.06598735378859187,True
WWTR1,MMP14,0.013298672291501055,1.0,0.013298672291501055,0.03480659902412229,True
PPARG,MMP2,0.0008123786915638754,1.0,0.0008123786915638754,0.011002346839784264,True
SMAD3,MMP2,0.06313413242857596,1.0,0.06313413242857596,0.0758477397083758,True
STAT3,MMP2,0.18802914935379128,1.0,0.18802914935379128,0.09494918233317563,True
CEBPA,MMP2,0.0019286975131824944,-1.0,-0.0019286975131824944,-0.021116747739446037,True
JUN,MMP2,0.10073004203653435,-1.0,-0.10073004203653435,-0.10261815321995833,True
FOS,MMP2,0.164401354321125,-1.0,-0.164401354321125,-0.10490233372775756,True
KLF4,MMP2,0.10465506524486809,1.0,0.10465506524486809,0.03575042223811172,True
KLF5,MMP2,0.0048538558127411615,-1.0,-0.0048538558127411615,-0.020041219090718102,True
RUNX1,MMP2,0.03585144301258351,1.0,0.03585144301258351,0.03313350631461904,True
RUNX2,MMP2,0.0016865335216138097,1.0,0.0016865335216138097,0.009415888960174316,True
FOXO1,MMP2,0.1288297590078317,1.0,0.1288297590078317,0.08873513819102631,True
FOXO3,MMP2,0.13492373876560057,1.0,0.13492373876560057,0.10156089984742805,True
HIF1A,MMP2,0.02180555344757726,1.0,0.02180555344757726,0.03766052361060791,True
TEAD1,MMP2,0.016168780095525716,-1.0,-0.016168780095525716,-0.014414803055662765,True
YAP1,MMP2,0.013619018750638846,1.0,0.013619018750638846,0.018760309634808212,True
WWTR1,MMP2,0.018570497996246365,1.0,0.018570497996246365,0.013979527976747584,True
PPARG,MT-ATP6,1.1239319413219348e-05,-1.0,-1.1239319413219348e-05,-0.03034456808491059,False
SMAD3,MT-ATP6,0.0185216661042036,-1.0,-0.0185216661042036,-0.06538757294931,False
STAT3,MT-ATP6,0.1404049276080647,-1.0,-0.1404049276080647,-0.16882602353413528,False
CEBPA,MT-ATP6,4.287175832824968e-05,1.0,4.287175832824968e-05,0.014327594205857153,False
JUN,MT-ATP6,0.19344530603251542,1.0,0.19344530603251542,0.12617007780261658,False
FOS,MT-ATP6,0.43065425657964806,1.0,0.43065425657964806,0.226315333574182,False
KLF4,MT-ATP6,0.07195793555305802,-1.0,-0.07195793555305802,-0.056966275329872355,False
KLF5,MT-ATP6,0.0007900306028166099,-1.0,-0.0007900306028166099,-0.018064248423360466,False
RUNX1,MT-ATP6,0.006853203182700304,1.0,0.006853203182700304,0.01963245231531298,False
RUNX2,MT-ATP6,1.3956382579063573e-05,-1.0,-1.3956382579063573e-05,-0.0014672524450761568,False
FOXO1,MT-ATP6,0.030717152068942263,1.0,0.030717152068942263,0.018502197630363617,False
FOXO3,MT-ATP6,0.06851032332279389,-1.0,-0.06851032332279389,-0.05666013405258167,False
HIF1A,MT-ATP6,0.00583853189897141,-1.0,-0.00583853189897141,-0.010138751125873069,False
TEAD1,MT-ATP6,0.01955054080697304,1.0,0.01955054080697304,0.04505454704203055,False
YAP1,MT-ATP6,0.0027643458959231266,-1.0,-0.0027643458959231266,-0.010903283685099276,False
WWTR1,MT-ATP6,0.009923712883069048,-1.0,-0.009923712883069048,-0.03859140714238108,False
PPARG,MT-CO1,2.947942062980768e-06,-1.0,-2.947942062980768e-06,-0.04402531364567785,False
SMAD3,MT-CO1,0.027348216464193276,-1.0,-0.027348216464193276,-0.08728384867456586,False
STAT3,MT-CO1,0.18115536018021577,-1.0,-0.18115536018021577,-0.19949991632148562,False
CEBPA,MT-CO1,0.00022210715194550574,-1.0,-0.00022210715194550574,-0.0022984831039588836,False
JUN,MT-CO1,0.16906278589316093,1.0,0.16906278589316093,0.1575711369609859,False
FOS,MT-CO1,0.39872022148208675,1.0,0.39872022148208675,0.26039620684066067,False
KLF4,MT-CO1,0.03316772952634074,1.0,0.03316772952634074,0.011296985479233359,False
KLF5,MT-CO1,0.0003707836051863276,-1.0,-0.0003707836051863276,-0.001184268590711384,False
RUNX1,MT-CO1,0.021304573194236773,1.0,0.021304573194236773,0.05329577992616274,False
RUNX2,MT-CO1,4.5745143905223746e-05,-1.0,-4.5745143905223746e-05,-0.010476511909434605,False
FOXO1,MT-CO1,0.023864608592588463,-1.0,-0.023864608592588463,-0.061374742785663135,False
FOXO3,MT-CO1,0.11648623666764078,-1.0,-0.11648623666764078,-0.1765467363822934,False
HIF1A,MT-CO1,0.0031310874487237546,-1.0,-0.0031310874487237546,-0.013748071041995722,False
TEAD1,MT-CO1,0.010901521138891632,1.0,0.010901521138891632,0.007620733985977783,False
YAP1,MT-CO1,0.0038065106562346768,-1.0,-0.0038065106562346768,-0.04059443465654833,False
WWTR1,MT-CO1,0.010409564912586374,-1.0,-0.010409564912586374,-0.06460510510352978,False
PPARG,MT-CO2,2.1090815247302927e-05,-1.0,-2.1090815247302927e-05,-0.02988773760868087,False
SMAD3,MT-CO2,0.026444218642783537,-1.0,-0.026444218642783537,-0.08685746966217688,False
STAT3,MT-CO2,0.15610322080432398,-1.0,-0.15610322080432398,-0.19173153398255868,False
CEBPA,MT-CO2,7.231962430563812e-05,1.0,7.231962430563812e-05,0.0011092084747016545,False
JUN,MT-CO2,0.2263070135662535,1.0,0.2263070135662535,0.12747235553895783,False
FOS,MT-CO2,0.4096218872708662,1.0,0.4096218872708662,0.22306616583619043,False
KLF4,MT-CO2,0.04855806629072485,-1.0,-0.04855806629072485,-0.04618413865269522,False
KLF5,MT-CO2,0.0008812424974411957,-1.0,-0.0008812424974411957,-0.02458281079331714,False
RUNX1,MT-CO2,0.007721425374964072,1.0,0.007721425374964072,0.010736007573983842,False
RUNX2,MT-CO2,0.00024160280253037407,-1.0,-0.00024160280253037407,-0.014510155026080312,False
FOXO1,MT-CO2,0.02397506798773757,-1.0,-0.02397506798773757,-0.020147233535855655,False
FOXO3,MT-CO2,0.06864885631022126,-1.0,-0.06864885631022126,-0.10244751999683167,False
HIF1A,MT-CO2,0.004717709899323018,-1.0,-0.004717709899323018,-0.0207903997603574,False
TEAD1,MT-CO2,0.013442268661554577,1.0,0.013442268661554577,0.029290091939528987,False
YAP1,MT-CO2,0.004106531276989975,-1.0,-0.004106531276989975,-0.03189394057445108,False
WWTR1,MT-CO2,0.009137478174733005,-1.0,-0.009137478174733005,-0.06695205103264584,False
PPARG,MT-CYB,5.433360703111111e-05,-1.0,-5.433360703111111e-05,-0.043647531491013296,False
SMAD3,MT-CYB,0.02583850116603759,-1.0,-0.02583850116603759,-0.0987492532862215,False
STAT3,MT-CYB,0.14541593165514718,-1.0,-0.14541593165514718,-0.2045899888493181,False
CEBPA,MT-CYB,3.286930880242456e-06,-1.0,-3.286930880242456e-06,-0.0014446942721791608,False
JUN,MT-CYB,0.20560201585205054,1.0,0.20560201585205054,0.13164997024745195,False
FOS,MT-CYB,0.41525581903652053,1.0,0.41525581903652053,0.21978405122860226,False
KLF4,MT-CYB,0.05829643842647738,-1.0,-0.05829643842647738,-0.0523473899708214,False
KLF5,MT-CYB,0.0004943544254059707,-1.0,-0.0004943544254059707,-0.02218847778382295,False
RUNX1,MT-CYB,0.011877986501606408,-1.0,-0.011877986501606408,-0.014820621638663123,False
RUNX2,MT-CYB,0.00016961361311626123,-1.0,-0.00016961361311626123,-0.01931522035433964,False
FOXO1,MT-CYB,0.02363372247687683,-1.0,-0.02363372247687683,-0.03356479405579835,False
FOXO3,MT-CYB,0.08351961560136363,-1.0,-0.08351961560136363,-0.12103857164509772,False
HIF1A,MT-CYB,0.0025283055819339518,-1.0,-0.0025283055819339518,-0.03883742706339695,False
TEAD1,MT-CYB,0.01285331771314853,1.0,0.01285331771314853,0.010538773917204832,False
YAP1,MT-CYB,0.0036359686735583383,-1.0,-0.0036359686735583383,-0.04465614857139487,False
WWTR1,MT-CYB,0.010820788738845384,-1.0,-0.010820788738845384,-0.08512042949488323,False
PPARG,MT-ND1,3.8226821402798063e-05,-1.0,-3.8226821402798063e-05,-0.040166670755281346,False
SMAD3,MT-ND1,0.027956150122556873,-1.0,-0.027956150122556873,-0.13867065030407225,False
STAT3,MT-ND1,0.12161412861992162,-1.0,-0.12161412861992162,-0.1774914624704513,False
CEBPA,MT-ND1,4.9812208593634306e-05,1.0,4.9812208593634306e-05,0.004771793356519001,False
JUN,MT-ND1,0.19273975210471642,1.0,0.19273975210471642,0.15471478726536703,False
FOS,MT-ND1,0.4924875825532751,1.0,0.4924875825532751,0.2503896726148149,False
KLF4,MT-ND1,0.05186487725868232,-1.0,-0.05186487725868232,-0.043646503682553454,False
KLF5,MT-ND1,0.0011298514329955267,-1.0,-0.0011298514329955267,-0.024943270546418983,False
RUNX1,MT-ND1,0.009414118067119542,-1.0,-0.009414118067119542,-0.03928030230227094,False
RUNX2,MT-ND1,0.0003272472461167557,-1.0,-0.0003272472461167557,-0.024855147468995704,False
FOXO1,MT-ND1,0.020520560607245917,-1.0,-0.020520560607245917,-0.05691667187738625,False
FOXO3,MT-ND1,0.05576115242805894,-1.0,-0.05576115242805894,-0.11014757622880136,False
HIF1A,MT-ND1,0.004081308427814517,-1.0,-0.004081308427814517,-0.06331425197994965,False
TEAD1,MT-ND1,0.0059401943437146845,-1.0,-0.0059401943437146845,-0.029493085063158314,False
YAP1,MT-ND1,0.004345547532501787,-1.0,-0.004345547532501787,-0.07347203173368824,False
WWTR1,MT-ND1,0.011729490225283478,-1.0,-0.011729490225283478,-0.10515340694030854,False
PPARG,MT-ND3,7.655435938154494e-06,-1.0,-7.655435938154494e-06,-0.016580273837956266,False
SMAD3,MT-ND3,0.014972822645691702,-1.0,-0.014972822645691702,-0.0837854877721886,False
STAT3,MT-ND3,0.09163622320785292,-1.0,-0.09163622320785292,-0.16508693855849843,False
CEBPA,MT-ND3,4.8520984576733974e-05,1.0,4.8520984576733974e-05,0.013234527090648004,False
JUN,MT-ND3,0.21384282369406044,1.0,0.21384282369406044,0.14120825705415005,False
FOS,MT-ND3,0.4715671436485112,1.0,0.4715671436485112,0.21609210329944137,False
KLF4,MT-ND3,0.06604102082528232,-1.0,-0.06604102082528232,-0.07178319088422284,False
KLF5,MT-ND3,0.0005258222069531261,-1.0,-0.0005258222069531261,-0.039017459810060995,False
RUNX1,MT-ND3,0.012685675555003864,-1.0,-0.012685675555003864,-0.042113760426722366,False
RUNX2,MT-ND3,9.695756515566154e-05,-1.0,-9.695756515566154e-05,-0.010533858109217246,False
FOXO1,MT-ND3,0.01673832763619283,-1.0,-0.01673832763619283,-0.003143621754980249,False
FOXO3,MT-ND3,0.06858951469857506,-1.0,-0.06858951469857506,-0.046612527040509937,False
HIF1A,MT-ND3,0.01933244668548737,-1.0,-0.01933244668548737,-0.030316141772292915,False
TEAD1,MT-ND3,0.0101533400815361,1.0,0.0101533400815361,0.0301435635675269,False
YAP1,MT-ND3,0.006731145303302399,-1.0,-0.006731145303302399,-0.03163473700783711,False
WWTR1,MT-ND3,0.007030559825880143,-1.0,-0.007030559825880143,-0.05461269927455714,False
PPARG,MT-ND4,6.866407329831706e-05,-1.0,-6.866407329831706e-05,-0.052588867607266665,False
SMAD3,MT-ND4,0.032008651671871155,-1.0,-0.032008651671871155,-0.12809953033368246,False
STAT3,MT-ND4,0.16125608736498956,-1.0,-0.16125608736498956,-0.22900750431019357,False
CEBPA,MT-ND4,2.0457192629712126e-05,-1.0,-2.0457192629712126e-05,-0.00929600698910286,False
JUN,MT-ND4,0.17037939447546224,1.0,0.17037939447546224,0.1255993890368827,False
FOS,MT-ND4,0.4409506386135195,1.0,0.4409506386135195,0.23289573090087443,False
KLF4,MT-ND4,0.0415188132430248,-1.0,-0.0415188132430248,-0.042218478814641476,False
KLF5,MT-ND4,0.00024915746513808697,-1.0,-0.00024915746513808697,-0.018020682741240912,False
RUNX1,MT-ND4,0.007262910663237866,1.0,0.007262910663237866,0.0057833774207951966,False
RUNX2,MT-ND4,0.0001297991670733998,-1.0,-0.0001297991670733998,-0.014047770321685983,False
FOXO1,MT-ND4,0.02358662860762555,-1.0,-0.02358662860762555,-0.0758387311438272,False
FOXO3,MT-ND4,0.09511582762379042,-1.0,-0.09511582762379042,-0.1467388740316432,False
HIF1A,MT-ND4,0.003496459274476074,-1.0,-0.003496459274476074,-0.03943931970375806,False
TEAD1,MT-ND4,0.009128662422408602,-1.0,-0.009128662422408602,-0.022160754463547302,False
YAP1,MT-ND4,0.004767949565925765,-1.0,-0.004767949565925765,-0.06552342270385202,False
WWTR1,MT-ND4,0.01005989857552897,-1.0,-0.01005989857552897,-0.0877875689418113,False
PPARG,MT2A,0.00015358415801549033,1.0,0.00015358415801549033,0.019212542677714422,False
SMAD3,MT2A,0.011271938690604116,1.0,0.011271938690604116,0.014534531192660927,False
STAT3,MT2A,0.07883686745759245,1.0,0.07883686745759245,0.09614697141510872,False
CEBPA,MT2A,0.00021024162705711365,-1.0,-0.00021024162705711365,-0.007117261685263656,False
JUN,MT2A,0.2625532600104242,-1.0,-0.2625532600104242,-0.19090038541397936,False
FOS,MT2A,0.1039925810706514,-1.0,-0.1039925810706514,-0.07362535817924964,False
KLF4,MT2A,0.14784113957118122,1.0,0.14784113957118122,0.09925396466773619,False
KLF5,MT2A,0.001576751643561031,1.0,0.001576751643561031,0.021190625795722288,False
RUNX1,MT2A,0.21833985634029637,1.0,0.21833985634029637,0.1968352314667021,False
RUNX2,MT2A,0.0005374332559816042,1.0,0.0005374332559816042,0.026116166465638236,False
FOXO1,MT2A,0.018987311477873307,1.0,0.018987311477873307,0.009714797773997079,False
FOXO3,MT2A,0.0914038787714792,1.0,0.0914038787714792,0.08270717337718139,False
HIF1A,MT2A,0.027895962052218934,1.0,0.027895962052218934,0.0825872657555458,False
TEAD1,MT2A,0.021546524430714458,-1.0,-0.021546524430714458,-0.06082718819079734,False
YAP1,MT2A,0.004524476330344143,-1.0,-0.004524476330344143,-0.02574954780582044,False
WWTR1,MT2A,0.010328193112004957,1.0,0.010328193112004957,0.037681694865088926,False
PPARG,MXRA5,0.004093252591410499,1.0,0.004093252591410499,0.019776308930763636,False
SMAD3,MXRA5,0.043472287322669036,1.0,0.043472287322669036,0.009640645124396269,False
STAT3,MXRA5,0.045131426518679185,-1.0,-0.045131426518679185,-0.0011977945933072424,False
CEBPA,MXRA5,0.007063453512868928,1.0,0.007063453512868928,0.04259655052296334,False
JUN,MXRA5,0.0451162889682472,-1.0,-0.0451162889682472,-0.019858552432217236,False
FOS,MXRA5,0.03429233192551904,1.0,0.03429233192551904,0.05669162051633815,False
KLF4,MXRA5,0.04229744815535716,-1.0,-0.04229744815535716,-0.013871723655931995,False
KLF5,MXRA5,0.0060501365728517975,1.0,0.0060501365728517975,0.03372039325794851,False
RUNX1,MXRA5,0.29094638630198183,1.0,0.29094638630198183,0.16772571881192852,False
RUNX2,MXRA5,0.015574541521069227,1.0,0.015574541521069227,0.062106176477811754,False
FOXO1,MXRA5,0.0561892518711567,-1.0,-0.0561892518711567,-0.04425312062359666,False
FOXO3,MXRA5,0.09885300961532528,-1.0,-0.09885300961532528,-0.08301870522442958,False
HIF1A,MXRA5,0.10503203460078188,1.0,0.10503203460078188,0.10211934111253977,False
TEAD1,MXRA5,0.044846291270204924,1.0,0.044846291270204924,0.05342242189187563,False
YAP1,MXRA5,0.030538925619989422,1.0,0.030538925619989422,0.04968954662281459,False
WWTR1,MXRA5,0.1305029336318879,1.0,0.1305029336318879,0.09215483479342142,False
PPARG,NAMPT,0.003407913273884477,1.0,0.003407913273884477,0.046687801980933474,False
SMAD3,NAMPT,0.012052671630803572,1.0,0.012052671630803572,0.06477177585062648,False
STAT3,NAMPT,0.2402435171166966,1.0,0.2402435171166966,0.18787735045031886,False
CEBPA,NAMPT,0.0012748461918958185,1.0,0.0012748461918958185,0.02948880985716995,False
JUN,NAMPT,0.043588583546774994,-1.0,-0.043588583546774994,-0.007805830805152404,False
FOS,NAMPT,0.07970341401833952,1.0,0.07970341401833952,0.08015684427602654,False
KLF4,NAMPT,0.08677393539757468,1.0,0.08677393539757468,0.12486344966040862,False
KLF5,NAMPT,0.005693570822823013,1.0,0.005693570822823013,0.06030212099892157,False
RUNX1,NAMPT,0.3484797369925948,1.0,0.3484797369925948,0.24175749266782198,False
RUNX2,NAMPT,0.00020453032298831694,1.0,0.00020453032298831694,0.030788987795198952,False
FOXO1,NAMPT,0.03005496648742715,1.0,0.03005496648742715,0.0748860673028027,False
FOXO3,NAMPT,0.03897793475036234,1.0,0.03897793475036234,0.06096953233839912,False
HIF1A,NAMPT,0.08190953978725912,1.0,0.08190953978725912,0.14173209248451168,False
TEAD1,NAMPT,0.006761492491218579,1.0,0.006761492491218579,0.03653634201967249,False
YAP1,NAMPT,0.007997235741376658,1.0,0.007997235741376658,0.05500262776271921,False
WWTR1,NAMPT,0.012876111427980312,1.0,0.012876111427980312,0.07952543242651587,False
PPARG,NEAT1,0.002042082010806559,-1.0,-0.002042082010806559,-0.039035052054409616,False
SMAD3,NEAT1,0.08825510910950109,-1.0,-0.08825510910950109,-0.027872616996537425,False
STAT3,NEAT1,0.08520480025947773,-1.0,-0.08520480025947773,-0.04329271089590813,False
CEBPA,NEAT1,0.003340234951428213,1.0,0.003340234951428213,0.00083928654334107,False
JUN,NEAT1,0.15967052787818503,1.0,0.15967052787818503,0.1258056465245553,False
FOS,NEAT1,0.203812202234303,1.0,0.203812202234303,0.15057625761731594,False
KLF4,NEAT1,0.10506607880468784,1.0,0.10506607880468784,0.00035862429141360065,False
KLF5,NEAT1,0.007980577342841617,1.0,0.007980577342841617,0.017941964342462778,False
RUNX1,NEAT1,0.015886198394630926,-1.0,-0.015886198394630926,-0.013397882493720802,False
RUNX2,NEAT1,0.0014759594115260606,-1.0,-0.0014759594115260606,-0.0064654240901003135,False
FOXO1,NEAT1,0.05028286200562831,-1.0,-0.05028286200562831,-0.09123713617853522,False
FOXO3,NEAT1,0.14511795954227052,-1.0,-0.14511795954227052,-0.16353414321386314,False
HIF1A,NEAT1,0.027034468426914347,-1.0,-0.027034468426914347,-0.042827625205771984,False
TEAD1,NEAT1,0.0496028568171338,-1.0,-0.0496028568171338,-0.01711007031678646,False
YAP1,NEAT1,0.012476771918810685,-1.0,-0.012476771918810685,-0.03788642210080076,False
WWTR1,NEAT1,0.04275131089185426,-1.0,-0.04275131089185426,-0.07335628274700896,False
PPARG,OGN,0.0014737556015830431,-1.0,-0.0014737556015830431,-0.008610934419709913,False
SMAD3,OGN,0.05176441424693978,1.0,0.05176441424693978,0.0016697561928669246,False
STAT3,OGN,0.04488390126971088,1.0,0.04488390126971088,0.0034306130484426925,False
CEBPA,OGN,8.391167361490999e-05,1.0,8.391167361490999e-05,0.007466288038524856,False
JUN,OGN,0.037775419042377044,1.0,0.037775419042377044,0.007173535953172593,False
FOS,OGN,0.05602569667706438,1.0,0.05602569667706438,0.033806654362052276,False
KLF4,OGN,0.11143068315752512,-1.0,-0.11143068315752512,-0.03866403517008549,False
KLF5,OGN,0.00927331486432014,1.0,0.00927331486432014,0.04501860120172223,False
RUNX1,OGN,0.18856396202858677,1.0,0.18856396202858677,0.12687483874653302,False
RUNX2,OGN,0.003914533748583079,1.0,0.003914533748583079,0.05162985565871614,False
FOXO1,OGN,0.03642379176860386,1.0,0.03642379176860386,0.02686783900292619,False
FOXO3,OGN,0.06867538633169631,-1.0,-0.06867538633169631,-0.03735117103313449,False
HIF1A,OGN,0.07993490763098499,1.0,0.07993490763098499,0.08721836645775408,False
TEAD1,OGN,0.11399315722794012,1.0,0.11399315722794012,0.08574135484353432,False
YAP1,OGN,0.08080163670049371,1.0,0.08080163670049371,0.0838388016253509,False
WWTR1,OGN,0.11498152802997595,1.0,0.11498152802997595,0.09105485166554776,False
PPARG,PLAU,0.0007254784599872623,-1.0,-0.0007254784599872623,-0.005463228199407698,False
SMAD3,PLAU,0.01591365808975003,1.0,0.01591365808975003,0.010866510934031542,False
STAT3,PLAU,0.045421975168818345,1.0,0.045421975168818345,0.021582440776666514,False
CEBPA,PLAU,0.001740403253640805,1.0,0.001740403253640805,0.005172843956654411,False
JUN,PLAU,0.10934517631537358,-1.0,-0.10934517631537358,-0.022796787070189103,False
FOS,PLAU,0.10421783426097721,1.0,0.10421783426097721,0.01277429952171776,False
KLF4,PLAU,0.03808548965891342,1.0,0.03808548965891342,0.037145409639550736,False
KLF5,PLAU,0.009579976678930818,-1.0,-0.009579976678930818,-0.010562352297095803,False
RUNX1,PLAU,0.20840363159207295,1.0,0.20840363159207295,0.12534410123011974,False
RUNX2,PLAU,0.002002664213098341,1.0,0.002002664213098341,0.021860553820441008,False
FOXO1,PLAU,0.1101579668717046,-1.0,-0.1101579668717046,-0.08226293858902546,False
FOXO3,PLAU,0.2761364312648046,-1.0,-0.2761364312648046,-0.12632507640432702,False
HIF1A,PLAU,0.03315016498946201,1.0,0.03315016498946201,0.05586112150262805,False
TEAD1,PLAU,0.013398977198006904,-1.0,-0.013398977198006904,-0.010648658642814009,False
YAP1,PLAU,0.011161180366099976,1.0,0.011161180366099976,0.024227762645230466,False
WWTR1,PLAU,0.02055899161835923,1.0,0.02055899161835923,0.02922642507077137,False
PPARG,PLAUR,0.0015522337357895236,-1.0,-0.0015522337357895236,-0.00021569020231957268,False
SMAD3,PLAUR,0.026739974343374294,1.0,0.026739974343374294,0.03554296162368099,False
STAT3,PLAUR,0.0581871638849892,1.0,0.0581871638849892,0.04280910555131862,False
CEBPA,PLAUR,0.0019434975559922032,1.0,0.0019434975559922032,0.014591683300214145,False
JUN,PLAUR,0.11609077657110607,-1.0,-0.11609077657110607,-0.06257372784605449,False
FOS,PLAUR,0.0884905510410877,-1.0,-0.0884905510410877,-0.0006706803899249695,False
